year0,orig,dest,sd_drop_neg,sd_rev_neg,mig_rate,da_min_open,da_min_closed,da_pb_closed
1990,NOR,DJI,0,3,0,0,0,3.77
1990,SWE,DJI,0,0,0,0,0,13.86
1990,GBR,DJI,0,0,0,0,0,0
1990,ALB,DJI,0,0,0,0,0,0
1990,AND,DJI,0,0,0,0,0,0
1990,BIH,DJI,0,0,0,0,0,0
1990,HRV,DJI,0,0,0,0,0,0
1990,GIB,DJI,0,0,0,0,0,0
1990,GRC,DJI,0,0,0,0,0.03,0.72
1990,ITA,DJI,0,0,0,0,0,9.74
1990,MLT,DJI,0,0,0,0,0,0.02
1990,MKD,DJI,0,0,0,0,0,0
1990,PRT,DJI,0,0,0,0,0,0
1990,SMR,DJI,0,0,0,0,0,0
1990,SCG,DJI,0,0,0,0,0,0
1990,SVN,DJI,0,0,0,0,0,0
1990,ESP,DJI,0,0,0,0,0,0
1990,AUT,DJI,0,0,0,0,0,0.09
1990,BEL,DJI,0,0,0,0,0,0.3
1990,FRA,DJI,0,0,0,0,0,0
1990,DEU,DJI,0,0,0,0,0,0
1990,LIE,DJI,0,0,0,0,0,0
1990,LUX,DJI,0,0,0,0,0,0
1990,MCO,DJI,0,0,0,0,0,0
1990,NLD,DJI,0,0,0,0,0,9.41
1990,CHE,DJI,0,0,0,0,0,0
1990,AIA,DJI,0,0,0,0,0,0
1990,ATG,DJI,0,0,0,0,0,0
1990,ABW,DJI,0,0,0,0,0,0
1990,BHS,DJI,0,0,0,0,0,0
1990,BRB,DJI,0,0,0,0,0,0
1990,VGB,DJI,0,0,0,0,0,0
1990,CYM,DJI,0,0,0,0,0,0
1990,CUB,DJI,0,0,0,0,0,0
1990,CUW,DJI,0,0,0,0,0,0
1990,DMA,DJI,0,0,0,0,0,0
1990,DOM,DJI,0,0,0,0,0,0
1990,GRD,DJI,0,0,0,0,0,0
1990,GLP,DJI,0,0,0,0,0,0
1990,HTI,DJI,0,0,0,0,0,0
1990,JAM,DJI,0,0,0,0,0,0
1990,MTQ,DJI,0,0,0,0,0,0
1990,MSR,DJI,0,0,0,0,0,0
1990,PRI,DJI,0,0,0,0,0,0
1990,KNA,DJI,0,0,0,0,0,0
1990,LCA,DJI,0,0,0,0,0,0
1990,VCT,DJI,0,0,0,0,0,0
1990,SXM,DJI,0,0,0,0,0,0
1990,TTO,DJI,0,0,0,0,0,0
1990,TCA,DJI,0,0,0,0,0,0
1990,VIR,DJI,0,0,0,0,0,0
1990,BLZ,DJI,0,0,0,0,0,0
1990,CRI,DJI,0,0,0,0,0,0
1990,SLV,DJI,0,0,0,0,0,0
1990,GTM,DJI,0,0,0,0,0,0
1990,HND,DJI,0,0,0,0,0,0
1990,MEX,DJI,0,0,0,0,0,0
1990,NIC,DJI,0,0,0,0,0,0.04
1990,PAN,DJI,0,0,0,0,0,0
1990,ARG,DJI,0,0,0,0,0,0
1990,BOL,DJI,0,0,0,0,0,0
1990,BRA,DJI,0,0,0,0,0,0
1990,CHL,DJI,0,0,0,0,0,0
1990,COL,DJI,0,0,0,0,0,0
1990,ECU,DJI,0,0,0,0,0,0
1990,FLK,DJI,0,0,0,0,0,0
1990,GUF,DJI,0,0,0,0,0,0
1990,GUY,DJI,0,0,0,0,0,0
1990,PRY,DJI,0,0,0,0,0,0
1990,PER,DJI,0,0,0,0,0,0
1990,SUR,DJI,0,0,0,0,0,0
1990,URY,DJI,0,0,0,0,0,0
1990,VEN,DJI,0,0,0,0,0,0
1990,BMU,DJI,0,0,0,0,0,0
1990,CAN,DJI,0,0,0,0,0,10.16
1990,GRL,DJI,0,0,0,0,0,0
1990,SPM,DJI,0,0,0,0,0,0
1990,USA,DJI,0,0,0,0,0,1.05
1990,AUS,DJI,0,0,0,0,0,10.99
1990,NZL,DJI,0,0,0,0,0,0
1990,FJI,DJI,0,0,0,0,0,0
1990,NCL,DJI,0,0,0,0,0,0
1990,PNG,DJI,0,0,0,0,0,0
1990,SLB,DJI,0,0,0,0,0,0
1990,VUT,DJI,0,0,0,0,0,0
1990,GUM,DJI,0,0,0,0,0,0
1990,KIR,DJI,0,0,0,0,0,0
1990,MHL,DJI,0,0,0,0,0,0
1990,FSM,DJI,0,0,0,0,0,0
1990,NRU,DJI,0,0,0,0,0,0
1990,MNP,DJI,0,0,0,0,0,0
1990,PLW,DJI,0,0,0,0,0,0
1990,ASM,DJI,0,0,0,0,0,0
1990,COK,DJI,0,0,0,0,0,0
1990,PYF,DJI,0,0,0,0,0,0
1990,NIU,DJI,0,0,0,0,0,0
1990,WSM,DJI,0,0,0,0,0,0
1990,TKL,DJI,0,0,0,0,0,0
1990,TON,DJI,0,0,0,0,0,0
1990,TUV,DJI,0,0,0,0,0,0
1990,WLF,DJI,0,0,0,0,0,0
1990,BDI,ERI,523,523,264.25,557.73,621.76,675.8
1990,COM,ERI,33,33,11.54,34.6,30.16,33.31
1990,DJI,ERI,0,0,0,10.97,0,2.35
1990,ERI,ERI,0,0,0,0,0,0
1990,ETH,ERI,0,15008,549.02,254.7,77.24,4239.89
1990,KEN,ERI,15,15,79.96,23.66,422.45,406.5
1990,MDG,ERI,0,0,0,0.55,0,0.12
1990,MWI,ERI,114,114,48.75,39.71,47.53,97.79
1990,MUS,ERI,0,0,0,0.02,0.01,0.01
1990,MYT,ERI,0,0,0,0,0,0.17
1990,MOZ,ERI,0,0,1512.38,0,0.83,303.91
1990,REU,ERI,0,0,0,0,0,0.02
1990,RWA,ERI,0,0,423.74,0,49.61,124.52
1990,SYC,ERI,0,0,0,0,0.01,0.01
1990,SOM,ERI,169,169,614.87,218.69,0,145.64
1990,UGA,ERI,507,507,74.83,441.97,634.88,659.53
1990,TZA,ERI,78,78,93.21,105.51,78.15,121.87
1990,ZMB,ERI,30,30,38.91,70.22,119.87,125.87
1990,ZWE,ERI,43,43,35.06,43.42,188.64,196.5
1990,AGO,ERI,186,186,105.61,0,0,42.25
1990,CMR,ERI,0,0,0,0,0.34,0.3
1990,CAF,ERI,0,0,0,0,0,0.18
1990,TCD,ERI,0,0,0,0,0.03,0.09
1990,COG,ERI,0,0,0,0.4,0.38,0.61
1990,COD,ERI,409,409,174.03,607.03,6.04,90.12
1990,GNQ,ERI,0,0,0,0,0,0
1990,GAB,ERI,0,0,0,0,0.36,0.34
1990,STP,ERI,0,0,0,0,0.01,0.01
1990,DZA,ERI,0,0,0,2.69,0.84,0.81
1990,EGY,ERI,0,0,0,0.23,0.07,21.26
1990,LBY,ERI,0,0,0,11.67,3.69,90.11
1990,MAR,ERI,0,0,0,0.14,0.4,0.35
1990,SUD,ERI,200,200,454.95,120.55,150.28,5868.72
1990,TUN,ERI,0,0,0,0,0,0
1990,ESH,ERI,0,0,0,0,0,0
1990,BWA,ERI,0,0,0,0.02,0,0.03
1990,SWZ,ERI,0,0,0,6.1,6.83,7.03
1990,LSO,ERI,0,0,0,0.19,1.41,1.23
1990,NAM,ERI,0,0,0,0.49,1.04,1.13
1990,ZAF,ERI,46,46,41.48,101.71,113.58,124.05
1990,BEN,ERI,0,0,0,0,0,0
1990,BFA,ERI,0,0,0,0,0,0
1990,CPV,ERI,0,0,0,0,0.03,0.03
1990,CIV,ERI,0,0,0,0,0,0
1990,GMB,ERI,0,0,0,0,0,0
1990,GHA,ERI,0,0,0,0,0.06,0.06
1990,GIN,ERI,0,0,0,0,0.51,0.44
1990,GNB,ERI,0,0,0,0,0.01,0
1990,LBR,ERI,0,0,0,0,0.15,0.13
1990,MLI,ERI,0,0,0,0,0.33,0.29
1990,MRT,ERI,0,0,0,0,0,0
1990,NER,ERI,0,0,0,0,0.01,0.02
1990,NGA,ERI,0,0,0,0,0,0
1990,SHN,ERI,0,0,0,0.01,0.02,0.02
1990,SEN,ERI,0,0,0,0,1.32,1.16
1990,SLE,ERI,0,0,0,0,0.26,0.23
1990,TGO,ERI,0,0,0,0.03,0.25,0.23
1990,KAZ,ERI,0,0,0,0.01,0.01,0.01
1990,KGZ,ERI,0,0,0,0.01,0.01,0.01
1990,TJK,ERI,0,0,0,0.01,0.02,0.02
1990,TKM,ERI,0,0,0,0,0,0
1990,UZB,ERI,0,0,0,0,0,0
1990,CHN,ERI,45,45,3.42,43.17,45.61,46.71
1990,HKG,ERI,0,0,0,0,0,0.01
1990,MAC,ERI,0,0,0,0,0,0
1990,TWN,ERI,0,0,0,0,0.02,0.02
1990,PRK,ERI,0,0,0,0,0,0
1990,JPN,ERI,0,0,0,0,0,0
1990,MNG,ERI,0,0,0,0,0.02,0.02
1990,KOR,ERI,0,0,0,0,0,0
1990,BRN,ERI,0,0,0,0,0,0
1990,KHM,ERI,0,0,0,0,0,0
1990,IDN,ERI,0,0,0,0.46,0.14,0.12
1990,LAO,ERI,0,0,0,0.01,0,0
1990,MYS,ERI,0,0,0,0,0,0
1990,MMR,ERI,0,0,0,0.67,1.09,0.95
1990,PHL,ERI,0,0,0,0.28,0.08,0.07
1990,SGP,ERI,0,0,0,0,0,0
1990,THA,ERI,0,0,0,0.67,0,0
1990,TLS,ERI,0,0,0,0,0,0
1990,VNM,ERI,0,0,0,0,0,0
1990,AFG,ERI,0,0,0,0,0,0
1990,BGD,ERI,0,0,0,0.01,0,0
1990,BTN,ERI,0,0,0,0,0.07,0.06
1990,IND,ERI,15,15,16.68,16.41,11.74,16.99
1990,IRN,ERI,0,0,0,0,0,0
1990,MDV,ERI,0,0,0,0,0.01,0
1990,NPL,ERI,0,0,0,0,0,0
1990,PAK,ERI,0,0,0,5.5,1.38,1.22
1990,LKA,ERI,0,0,0,0.05,0.01,0.01
1990,ARM,ERI,0,0,0,0,0,0
1990,AZE,ERI,0,0,0,0,0,0
1990,BHR,ERI,0,0,0,0,0,48.06
1990,CYP,ERI,0,0,0,0,0.01,0.1
1990,GEO,ERI,0,0,0,0,0.01,0.01
1990,IRQ,ERI,0,0,0,0,0,30.17
1990,ISR,ERI,0,0,0,0,0,0.07
1990,JOR,ERI,0,0,0,0,0,0
1990,KWT,ERI,0,537,0,3.53,1.14,290.69
1990,LBN,ERI,0,0,0,0,0,0.1
1990,OMN,ERI,0,0,0,0,0,0.04
1990,QAT,ERI,0,0,0,0,0,43.7
1990,SAU,ERI,0,0,0,0,0,1.44
1990,PSE,ERI,0,0,0,0,0,0
1990,SYR,ERI,0,0,0,0,0,0.01
1990,TUR,ERI,0,0,0,0,0,0.01
1990,ARE,ERI,0,0,0,0,0,368.66
1990,YEM,ERI,0,0,0,0,0,1.15
1990,BLR,ERI,0,0,0,0,0,0
1990,BGR,ERI,0,0,0,0,0,0.11
1990,CZE,ERI,0,0,0,0,0,0
1990,HUN,ERI,0,0,0,0,0,0
1990,POL,ERI,0,0,0,0.17,0.39,0.35
1990,MDA,ERI,0,0,0,0,0,0
1990,ROU,ERI,0,0,0,0,0,0
1990,RUS,ERI,0,0,0,0.02,0.48,0.42
1990,SVK,ERI,0,0,0,0,0,0
1990,UKR,ERI,0,0,0,0,0.03,0.03
1990,DNK,ERI,0,0,0,0.04,0.01,0.03
1990,EST,ERI,0,0,0,0,0,0
1990,FRO,ERI,0,0,0,0,0,0
1990,FIN,ERI,0,0,0,0,0,0
1990,ISL,ERI,0,0,0,0,0,0
1990,IRL,ERI,0,0,0,0.06,0.08,0.09
1990,IMN,ERI,0,0,0,0,0,0
1990,LVA,ERI,0,0,0,0,0,0
1990,LTU,ERI,0,3,0,0.01,0.01,1.35
1990,NOR,ERI,0,0,0,0.05,0.03,1.73
1990,SWE,ERI,0,0,0,0,0,53.04
1990,GBR,ERI,4,4,14.54,4.58,1.11,5.57
1990,ALB,ERI,0,0,0,0,0,0
1990,AND,ERI,0,0,0,0,0,0
1990,BIH,ERI,0,0,0,0,0.01,0.01
1990,HRV,ERI,0,0,0,0.03,0.05,0.04
1990,GIB,ERI,0,0,0,0,0,0
1990,GRC,ERI,0,20,0,0.52,0.43,13.13
1990,ITA,ERI,0,0,0,0,0.01,1083.48
1990,MLT,ERI,0,0,0,0,0,0.86
1990,MKD,ERI,0,0,0,0,0,0
1990,PRT,ERI,0,0,0,0,2.57,4.25
1990,SMR,ERI,0,0,0,0,0,0
1990,SCG,ERI,0,0,0,0.7,0.83,0.73
1990,SVN,ERI,0,0,0,0.02,0.05,0.05
1990,ESP,ERI,0,0,0,0,0,0.05
1990,AUT,ERI,0,0,0,0,0,0
1990,BEL,ERI,0,0,0,0,1.77,1.82
1990,FRA,ERI,51,51,46.18,54.24,18.88,35.2
1990,DEU,ERI,0,0,0,0,0,0.03
1990,LIE,ERI,0,0,0,0,0,0
1990,LUX,ERI,0,0,0,0.01,0,0.01
1990,MCO,ERI,0,0,0,0,0,0
1990,NLD,ERI,0,0,0,0,0,9.96
1990,CHE,ERI,0,0,0,0,0,82.12
1990,AIA,ERI,0,0,0,0,0,0
1990,ATG,ERI,0,0,0,0,0,0
1990,ABW,ERI,0,0,0,0,0,0
1990,BHS,ERI,0,0,0,0,0,0
1990,BRB,ERI,0,0,0,0,0,0
1990,VGB,ERI,0,0,0,0,0,0
1990,CYM,ERI,0,0,0,0,0,0
1990,CUB,ERI,0,0,0,0.08,0.02,0.02
1990,CUW,ERI,0,0,0,0,0,0
1990,DMA,ERI,0,0,0,0,0,0
1990,DOM,ERI,0,0,0,0,0,0
1990,GRD,ERI,0,0,0,0,0,0
1990,GLP,ERI,0,0,0,0,0,0.01
1990,HTI,ERI,0,0,0,0,0,0
1990,JAM,ERI,0,0,0,0,0,0
1990,MTQ,ERI,0,0,0,0,0,0.01
1990,MSR,ERI,0,0,0,0,0,0
1990,PRI,ERI,0,0,0,0,0,0
1990,KNA,ERI,0,0,0,0,0,0
1990,LCA,ERI,0,0,0,0,0,0
1990,VCT,ERI,0,0,0,0,0,0
1990,SXM,ERI,0,0,0,0,0,0
1990,TTO,ERI,0,0,0,0,0,0
1990,TCA,ERI,0,0,0,0,0,0
1990,VIR,ERI,0,0,0,0,0,0
1990,BLZ,ERI,0,0,0,0,0,0
1990,CRI,ERI,0,0,0,0.04,0,0
1990,SLV,ERI,0,0,0,0.01,0.01,0.01
1990,GTM,ERI,0,0,0,0.01,0.01,0.01
1990,HND,ERI,0,0,0,0,0,0
1990,MEX,ERI,0,0,0,0,0,0
1990,NIC,ERI,0,0,0,0.02,0,0
1990,PAN,ERI,0,0,0,0,0,0
1990,ARG,ERI,0,0,0,0.09,0.13,0.11
1990,BOL,ERI,0,0,0,0.02,0.02,0.02
1990,BRA,ERI,0,0,0,0.05,0.15,0.19
1990,CHL,ERI,0,0,0,0,0,0
1990,COL,ERI,0,0,0,0,0,0
1990,ECU,ERI,0,0,0,0,0.02,0.01
1990,FLK,ERI,0,0,0,0,0,0
1990,GUF,ERI,0,0,0,0,0,0.01
1990,GUY,ERI,0,0,0,0,0,0
1990,PRY,ERI,0,0,0,0.02,0,0
1990,PER,ERI,0,0,0,0,0,0
1990,SUR,ERI,0,0,0,0,0,0
1990,URY,ERI,0,0,0,0,0.01,0.01
1990,VEN,ERI,0,1,0,0.08,0.05,2.19
1990,BMU,ERI,0,0,0,0,0,0
1990,CAN,ERI,0,0,0,0.66,0,204.31
1990,GRL,ERI,0,0,0,0,0,0
1990,SPM,ERI,0,0,0,0,0.01,0.01
1990,USA,ERI,0,0,0,5.78,0,0.2
1990,AUS,ERI,0,0,0,0,0.01,77.38
1990,NZL,ERI,0,0,0,0,0,0.02
1990,FJI,ERI,0,0,0,0,0.02,0.01
1990,NCL,ERI,0,0,0,0,0,0.01
1990,PNG,ERI,0,0,0,0,0,0
1990,SLB,ERI,0,0,0,0,0,0
1990,VUT,ERI,0,0,0,0,0.02,0.02
1990,GUM,ERI,0,0,0,0,0,0
1990,KIR,ERI,0,0,0,0,0,0
1990,MHL,ERI,0,0,0,0,0,0
1990,FSM,ERI,0,0,0,0,0,0
1990,NRU,ERI,0,0,0,0,0.01,0.01
1990,MNP,ERI,0,0,0,0,0,0
1990,PLW,ERI,0,0,0,0,0,0
1990,ASM,ERI,0,0,0,0,0,0
1990,COK,ERI,0,0,0,0,0,0
1990,PYF,ERI,0,0,0,0,0.4,0.35
1990,NIU,ERI,0,0,0,0,0,0
1990,WSM,ERI,0,0,0,0,0,0
1990,TKL,ERI,0,0,0,0,0,0
1990,TON,ERI,0,0,0,0,0,0
1990,TUV,ERI,0,0,0,0,0,0
1990,WLF,ERI,0,0,0,0,0,0
1990,BDI,ETH,10,10,0,10.03,23.55,22.52
1990,COM,ETH,0,0,0,0,0,0
1990,DJI,ETH,17827,20289,416.9,19526.29,25868.03,27859.73
1990,ERI,ETH,0,597,27479.4,511.98,47417.24,51944.39
1990,ETH,ETH,0,0,0,0,0,0
1990,KEN,ETH,8410,8410,81.24,6335.12,91583.82,93252.73
1990,MDG,ETH,0,0,0,0,0,0
1990,MWI,ETH,0,0,0,0,98.66,88.64
1990,MUS,ETH,0,0,0,0,0,0
1990,MYT,ETH,0,0,0,0,0,0
1990,MOZ,ETH,0,0,0,0,0.48,1.01
1990,REU,ETH,0,0,0,0,0,0
1990,RWA,ETH,0,0,0,0,9.54,8.45
1990,SYC,ETH,0,0,0,0,2.22,2.07
1990,SOM,ETH,0,441956,169131.75,369818.16,483059.22,524159.33
1990,UGA,ETH,110,110,0,93.45,207.16,289.58
1990,TZA,ETH,0,0,0,3.18,11.36,20.67
1990,ZMB,ETH,0,0,0,11.04,5.69,4.99
1990,ZWE,ETH,0,0,0,0,0,0
1990,AGO,ETH,0,0,0,0,0,0
1990,CMR,ETH,0,0,0,0,0,0
1990,CAF,ETH,0,0,0,0,0,13.47
1990,TCD,ETH,0,0,0,0,0,7.14
1990,COG,ETH,0,0,0,0,0.22,0.21
1990,COD,ETH,40,40,0,38.76,0,65.71
1990,GNQ,ETH,0,0,0,0,0,0
1990,GAB,ETH,0,0,0,0,0.52,0.45
1990,STP,ETH,0,0,0,0,0,0
1990,DZA,ETH,0,0,0,0.01,0,14.54
1990,EGY,ETH,0,622,0,567.19,917.66,995.97
1990,LBY,ETH,0,148,0,150.39,1126.04,1305.54
1990,MAR,ETH,0,0,0,0,0,0
1990,SUD,ETH,0,445555,174588.63,365437.85,868088.14,919690.77
1990,TUN,ETH,0,0,0,0,0,0
1990,ESH,ETH,0,0,0,0,0,0
1990,BWA,ETH,0,0,0,0,0,0.01
1990,SWZ,ETH,0,0,0,0,0,0.03
1990,LSO,ETH,0,0,0,0.02,0.11,0.1
1990,NAM,ETH,0,14,0,4.98,257.48,277.66
1990,ZAF,ETH,0,0,0,122.6,0.25,4.35
1990,BEN,ETH,0,0,0,0,0,0
1990,BFA,ETH,0,0,0,0,0,0
1990,CPV,ETH,0,0,0,0,0,0
1990,CIV,ETH,0,0,0,0,0,0
1990,GMB,ETH,0,0,0,0,0,0
1990,GHA,ETH,0,0,0,0,34.08,34.87
1990,GIN,ETH,0,0,0,0,0,0
1990,GNB,ETH,0,0,0,0,0,0
1990,LBR,ETH,0,0,0,0,0,0
1990,MLI,ETH,0,0,0,0,0,0
1990,MRT,ETH,0,0,0,0,0.01,0.01
1990,NER,ETH,0,0,0,0,0,0.29
1990,NGA,ETH,0,0,0,0,0,0
1990,SHN,ETH,0,0,0,0,0,0
1990,SEN,ETH,0,0,0,0,0,0
1990,SLE,ETH,0,0,0,0,0,0
1990,TGO,ETH,0,0,0,0,0.1,0.08
1990,KAZ,ETH,0,0,0,0,0,0
1990,KGZ,ETH,0,0,0,0,0,0
1990,TJK,ETH,0,0,0,0,0,0
1990,TKM,ETH,0,0,0,0,0,0
1990,UZB,ETH,0,0,0,0,0,0
1990,CHN,ETH,0,0,149.66,0,195.51,235.77
1990,HKG,ETH,0,0,0,0,0,0.03
1990,MAC,ETH,0,0,0,0,0,0
1990,TWN,ETH,0,0,0,0,0,0
1990,PRK,ETH,0,0,0,0,0,0
1990,JPN,ETH,0,0,0,0,0,0.01
1990,MNG,ETH,0,0,0,0,0,0
1990,KOR,ETH,0,0,0,0,0,0
1990,BRN,ETH,0,0,0,0,0,0
1990,KHM,ETH,0,0,0,0,0,0
1990,IDN,ETH,0,0,0,0,1.73,1.54
1990,LAO,ETH,0,0,0,0,0,0
1990,MYS,ETH,0,0,0,0,0,0
1990,MMR,ETH,0,0,0,0,0,0
1990,PHL,ETH,0,0,0,0,0,0
1990,SGP,ETH,0,0,0,0,0,0
1990,THA,ETH,0,0,0,0,0,0
1990,TLS,ETH,0,0,0,0,0,0
1990,VNM,ETH,0,0,0,0,0,0
1990,AFG,ETH,0,0,0,0,0,0
1990,BGD,ETH,0,0,0,0,0,0
1990,BTN,ETH,0,0,0,0,0,0
1990,IND,ETH,0,0,0,401,0,0.39
1990,IRN,ETH,0,0,0,0,0,0
1990,MDV,ETH,0,0,0,0,0,0
1990,NPL,ETH,0,0,0,0,0,0
1990,PAK,ETH,0,0,0,0,0,0
1990,LKA,ETH,0,0,0,0,0,0
1990,ARM,ETH,0,0,0,0,0,0
1990,AZE,ETH,0,0,0,0,0,0
1990,BHR,ETH,0,0,0,0,273.05,308.72
1990,CYP,ETH,0,0,0,0,9.83,12.07
1990,GEO,ETH,0,0,0,0,0,0
1990,IRQ,ETH,0,0,0,0,0,5.75
1990,ISR,ETH,0,0,0,0,16881.53,20273.46
1990,JOR,ETH,0,0,0,0,0,0
1990,KWT,ETH,0,377,0,381,2254.27,2390.47
1990,LBN,ETH,0,0,0,0,16784.14,19996.75
1990,OMN,ETH,0,0,0,0,0,3.62
1990,QAT,ETH,0,0,0,0,389.42,456.71
1990,SAU,ETH,0,0,0,0,4885.38,6645.79
1990,PSE,ETH,0,0,0,0,0,0
1990,SYR,ETH,0,0,0,0,0,1.87
1990,TUR,ETH,0,0,0,0,2.84,3.56
1990,ARE,ETH,0,0,0,0,1912.71,2210.61
1990,YEM,ETH,33,15150,0,13764.49,17684.58,18082.47
1990,BLR,ETH,0,0,0,0,8.62,9.75
1990,BGR,ETH,0,0,0,0,25.35,27.3
1990,CZE,ETH,0,0,0,0,0,0
1990,HUN,ETH,0,0,0,0,0.01,4.61
1990,POL,ETH,0,0,0,0,0,0
1990,MDA,ETH,0,0,0,0,0,0
1990,ROU,ETH,0,0,0,0,0,0
1990,RUS,ETH,0,0,0,0,0,0
1990,SVK,ETH,0,0,0,0,0,0.73
1990,UKR,ETH,0,0,0,0,0,0
1990,DNK,ETH,0,0,0,0,251.41,320.06
1990,EST,ETH,0,0,0,0,0,0
1990,FRO,ETH,0,0,0,0,0,0
1990,FIN,ETH,0,0,0,0,0,30.3
1990,ISL,ETH,0,0,0,0,4.76,6.38
1990,IRL,ETH,0,0,0,0,0,0
1990,IMN,ETH,0,0,0,0,0,0
1990,LVA,ETH,0,0,0,0,0,0
1990,LTU,ETH,0,1,0,1.04,2.94,2.84
1990,NOR,ETH,0,0,0,2.68,739.26,923.51
1990,SWE,ETH,0,0,0,0,7024.6,8163.62
1990,GBR,ETH,0,0,0,0,0,5.45
1990,ALB,ETH,0,0,0,0,0,0
1990,AND,ETH,0,0,0,0,0,0
1990,BIH,ETH,0,0,0,0,0,0
1990,HRV,ETH,0,0,0,0,0,0
1990,GIB,ETH,0,0,0,0,0,0
1990,GRC,ETH,0,493,0,394.34,2830.85,3042.45
1990,ITA,ETH,0,0,0,0,2730.67,3516.4
1990,MLT,ETH,0,0,0,0,12.1,14.56
1990,MKD,ETH,0,0,0,0,0,0
1990,PRT,ETH,0,0,0,0,0,0.48
1990,SMR,ETH,0,0,0,0,0,0
1990,SCG,ETH,0,0,0,0,0,0
1990,SVN,ETH,0,0,0,0,0,0
1990,ESP,ETH,0,0,0,0,0,0
1990,AUT,ETH,0,0,0,0,0,0.4
1990,BEL,ETH,0,0,0,0,64.12,109.52
1990,FRA,ETH,0,0,0,0,2.38,2.43
1990,DEU,ETH,0,0,0,0,0,0
1990,LIE,ETH,0,0,0,0,0,0
1990,LUX,ETH,0,0,0,0,0.01,0.01
1990,MCO,ETH,0,0,0,0,0,0
1990,NLD,ETH,0,0,0,0,2772.02,3382.73
1990,CHE,ETH,0,0,0,0,0,4.35
1990,AIA,ETH,0,0,0,0,0,0
1990,ATG,ETH,0,0,0,0,0,0.2
1990,ABW,ETH,0,0,0,0,0,0
1990,BHS,ETH,0,0,0,0.13,0,0
1990,BRB,ETH,0,0,0,0,0,0
1990,VGB,ETH,0,0,0,0,0,0
1990,CYM,ETH,0,0,0,0,0,0
1990,CUB,ETH,0,0,0,0,0,0
1990,CUW,ETH,0,0,0,0,0,0
1990,DMA,ETH,0,0,0,0,0,0
1990,DOM,ETH,0,0,0,0,0,0
1990,GRD,ETH,0,0,0,0,0,0
1990,GLP,ETH,0,0,0,0,0,0
1990,HTI,ETH,0,0,0,0,0,0
1990,JAM,ETH,0,0,0,0,0,0
1990,MTQ,ETH,0,0,0,0,0,0
1990,MSR,ETH,0,0,0,0,0,0
1990,PRI,ETH,0,0,0,0,0,0
1990,KNA,ETH,0,0,0,0,0,0
1990,LCA,ETH,0,0,0,0,2.02,2.15
1990,VCT,ETH,0,0,0,0,0,0
1990,SXM,ETH,0,0,0,0,0,0
1990,TTO,ETH,0,0,0,0,0,0
1990,TCA,ETH,0,0,0,0,0,0
1990,VIR,ETH,0,0,0,0,0,0
1990,BLZ,ETH,0,0,0,0,0,0
1990,CRI,ETH,0,1,0,0.95,1.56,1.65
1990,SLV,ETH,0,0,0,0,0,0
1990,GTM,ETH,0,0,0,0,0,0
1990,HND,ETH,0,0,0,0,0,0
1990,MEX,ETH,0,0,0,0,0,0
1990,NIC,ETH,0,7,0,6.14,29.94,31.98
1990,PAN,ETH,0,0,0,0,0,0
1990,ARG,ETH,0,0,0,0,0,0
1990,BOL,ETH,0,0,0,0,3.85,4.11
1990,BRA,ETH,0,0,0,0,0,0
1990,CHL,ETH,0,0,0,0,7.08,8.46
1990,COL,ETH,0,0,0,0,0,0
1990,ECU,ETH,0,0,0,0,0,0
1990,FLK,ETH,0,0,0,0,0,0
1990,GUF,ETH,0,0,0,0,0,0
1990,GUY,ETH,0,0,0,0,0,0
1990,PRY,ETH,0,0,0,0,0,0
1990,PER,ETH,0,0,0,0,0,0
1990,SUR,ETH,0,0,0,0,0,0
1990,URY,ETH,0,0,0,0,0,0
1990,VEN,ETH,0,1,0,0.89,17.53,19.88
1990,BMU,ETH,0,0,0,0,0,0
1990,CAN,ETH,0,0,0,0,5874.14,6877.54
1990,GRL,ETH,0,0,0,0,0,0
1990,SPM,ETH,0,0,0,0,0,0
1990,USA,ETH,0,22093,0,21734.57,33595.07,34322.92
1990,AUS,ETH,0,0,0,0,551.39,740.38
1990,NZL,ETH,0,0,0,0,0,0
1990,FJI,ETH,0,0,0,0,0,0
1990,NCL,ETH,0,0,0,0,0,0
1990,PNG,ETH,0,0,0,0,0,0
1990,SLB,ETH,0,0,0,0,0,0
1990,VUT,ETH,0,0,0,0,0,0
1990,GUM,ETH,0,0,0,0,0,0
1990,KIR,ETH,0,0,0,0,0,0
1990,MHL,ETH,0,0,0,0,0,0
1990,FSM,ETH,0,0,0,0,0,0
1990,NRU,ETH,0,0,0,0,0,0
1990,MNP,ETH,0,0,0,0,0,0
1990,PLW,ETH,0,0,0,0,0,0
1990,ASM,ETH,0,0,0,0,0,0
1990,COK,ETH,0,0,0,0,0,0
1990,PYF,ETH,0,0,0,0,0,0
1990,NIU,ETH,0,0,0,0,0,0
1990,WSM,ETH,0,0,0,0,0,0
1990,TKL,ETH,0,0,0,0,0,0
1990,TON,ETH,0,0,0,0,0,0
1990,TUV,ETH,0,0,0,0,0,0
1990,WLF,ETH,0,0,0,0,0,0
1990,BDI,KEN,48,48,42.33,399.07,0,43.54
1990,COM,KEN,0,1,0,0,0,4.21
1990,DJI,KEN,0,0,0,6892.55,625.19,721.72
1990,ERI,KEN,66,66,0,66.56,246.22,234.28
